0.850299401	4.99E-06	1.50E-05	4.99E-06	9.99E-06	0	0	0.329341317	0.007784431	0.05988024	0.092814371	0.688622754	0.311377246	1	0.071856287	0.017964072	0.886227545	0.856287425	0.880239521	0.101796407	0.005988024	0
0.816568047	5.11E-05	0	4.38E-05	0	0	0	0.218934911	0.00887574	0	0.072781065	0.325443787	0.674556213	1	0.017751479	0	0.887573964	0.887573964	0.899408284	0.047337278	0.00591716	0
0.945736434	0	0	2.37E-05	1.19E-05	0	0	0.279069767	0.007751938	0.093023256	0.059689922	0.325581395	0.674418605	1	0.015503876	0	0.953488372	0.906976744	0.937984496	0.07751938	0.007751938	0
0.751633987	3.39E-05	0	3.39E-05	1.13E-05	0	0	0.130718954	0.011111111	0	0.069281046	0.549019608	0.450980392	1	0.032679739	0	0.745098039	0.764705882	0.758169935	0.08496732	0	0
0.788888889	1.76E-05	0.000277778	1.32E-05	3.09E-05	0	4.41E-06	0.366666667	0.018333333	0	0.001666667	0.627777778	0.372222222	1	0.038888889	0	0.783333333	0.616666667	0.816666667	0.5	0.005555556	0
0.857142857	0	0	0	0	0	0	0.272108844	0.007482993	0.034013605	0.068707483	0.183673469	0.816326531	1	0.006802721	0.006802721	0.87755102	0.87755102	0.884353741	0.006802721	0	0
0.837349398	2.41E-05	3.21E-05	1.60E-05	0	0	0	0.325301205	0.004216867	0.030120482	0.043975904	0.608433735	0.391566265	1	0.012048193	0	0.885542169	0.873493976	0.885542169	0.030120482	0.006024096	0
0.893081761	9.71E-06	0	1.94E-05	0	0	0	0.283018868	0.004402516	0.100628931	0.052830189	0.150943396	0.849056604	1	0	0	0.943396226	0.937106918	0.943396226	0.006289308	0	0
0.701657459	5.30E-05	0	4.41E-05	8.83E-06	0	0	0.121546961	0.008839779	0	0	0.497237569	0.502762431	1	0.022099448	0.005524862	0.773480663	0.79558011	0.806629834	0.138121547	0	0
0.890410959	5.71E-06	0	5.14E-05	0	0	0	0.369863014	0.004109589	0.04109589	0.059589041	0.205479452	0.794520548	1	0.01369863	0	0.910958904	0.910958904	0.917808219	0.006849315	0	0
0.815286624	2.78E-05	6.96E-05	2.09E-05	0	0	0	0.343949045	0.003821656	0	0.041401274	0.229299363	0.770700637	1	0.01910828	0	0.891719745	0.878980892	0.885350318	0.031847134	0	0
